"region","country_iso3","city","year","registrations","exams","units_sold","jr_case1","jr_case2","jr_case3","jr_case4","jr_case5"
12,"ITA","Milan",1985,NA,NA,176841.260869565,0,0,0,0,0
12,"ITA","Milan",1986,NA,852,167943.75,0,0,0,0,0
12,"ITA","Milan",1987,NA,854,175009.157894737,0,0,0,0,0
12,"ITA","Milan",1988,NA,800,175894.142857143,0,0,0,0,0
12,"ITA","Milan",1989,NA,501,180063,0,0,0,0,0
12,"ITA","Milan",1990,3056,712,NA,0,0,0,0,0
12,"ITA","Milan",1991,1483,617,NA,0,0,0,0,0
12,"ITA","Milan",1992,2728,668,NA,0,0,0,0,0
12,"ITA","Milan",1993,2640,777,NA,0,0,0,0,0
12,"ITA","Milan",1994,2560,548,NA,0,0,0,0,0
12,"ITA","Milan",1995,2318,488,NA,0,0,0,0,0
12,"ITA","Milan",1996,2106,406,NA,0,0,0,0,0
12,"ITA","Milan",1997,2148,399,104279.320754717,0,0,0,0,0
12,"ITA","Milan",1998,1888,397,93959.4666666667,0,0,0,0,0
12,"ITA","Milan",1999,2026,416,86770.2537313433,0,0,0,0,0
12,"ITA","Milan",2000,1853,353,76210.2352941177,0,0,0,0,0
12,"ITA","Milan",2001,1647,332,64468.2857142857,0,0,0,0,0
12,"ITA","Milan",2002,1574,288,59980.8582375479,0,0,0,0,0
12,"ITA","Milan",2003,1383,288,54595.5714285714,0,0,0,0,0
12,"ITA","Milan",2004,1349,267,59031.109947644,0,0,0,0,0
12,"ITA","Milan",2005,1484,NA,41118.421686747,0,0,0,0,0
12,"ITA","Milan",2009,1261,197,59749,0,0,0,0,0
12,"ITA","Naples",1972,NA,NA,37337.3,0,0,0,0,0
12,"ITA","Naples",1973,NA,NA,78241.3333333333,0,0,0,0,0
12,"ITA","Naples",1974,NA,NA,90784.8,0,0,0,0,0
12,"ITA","Naples",1975,NA,NA,52393,0,0,0,0,0
12,"ITA","Naples",1976,NA,NA,53657.12,0,0,0,0,0
12,"ITA","Naples",1977,NA,NA,60109,0,0,0,0,0
12,"ITA","Naples",1978,NA,NA,57474.2857142857,0,0,0,0,0
12,"ITA","Naples",1979,NA,NA,64188.32,0,0,0,0,0
12,"ITA","Naples",1980,NA,NA,67446.1538461538,0,0,0,0,0
12,"ITA","Naples",1981,NA,NA,64917.8518518519,0,0,0,0,0
12,"ITA","Naples",1982,NA,NA,80742.4,0,0,0,0,0
12,"ITA","Naples",1983,NA,NA,81991,0,0,0,0,0
12,"ITA","Naples",1984,NA,NA,83902.5,0,0,0,0,0
12,"ITA","Naples",1985,NA,NA,86390.25,0,0,0,0,0
12,"ITA","Naples",1986,NA,166,83512.5,0,0,0,0,0
12,"ITA","Naples",1987,NA,164,79987.6129032258,0,0,0,0,0
12,"ITA","Naples",1988,NA,123,77844.375,0,0,0,0,0
12,"ITA","Naples",1989,NA,128,74026.4516129032,0,0,0,0,0
12,"ITA","Naples",1990,581,125,NA,0,0,0,0,0
12,"ITA","Naples",1991,586,143,NA,0,0,0,0,0
12,"ITA","Naples",1992,585,179,NA,0,0,0,0,0
12,"ITA","Naples",1993,560,173,NA,0,0,0,0,0
12,"ITA","Naples",1994,541,152,NA,0,0,0,0,0
12,"ITA","Naples",1995,576,147,NA,0,0,0,0,0
12,"ITA","Naples",1996,642,126,NA,0,0,0,0,0
12,"ITA","Naples",1997,604,106,66674.8888888889,0,0,0,0,0
12,"ITA","Naples",1998,532,132,59892.9032258064,0,0,0,0,0
12,"ITA","Naples",1999,475,118,55689.6551724138,0,0,0,0,0
12,"ITA","Naples",2000,401,159,46974.2857142857,0,0,0,0,0
12,"ITA","Naples",2001,399,77,30511.7647058823,0,0,0,0,0
12,"ITA","Naples",2002,344,68,23936.6666666667,0,0,0,0,0
12,"ITA","Naples",2003,353,86,23801.025,0,0,0,0,0
12,"ITA","Naples",2004,348,49,21924,0,0,0,0,0
12,"ITA","Naples",2005,335,50,16681.4772727273,0,0,0,0,0
12,"ITA","Naples",2009,289,57,13786,0,0,0,0,0
12,"ITA","Palermo",1972,NA,NA,35523.1304347826,0,0,0,0,0
12,"ITA","Palermo",1973,NA,NA,66323.0909090909,0,0,0,0,0
12,"ITA","Palermo",1974,NA,NA,67195.3333333333,0,0,0,0,0
12,"ITA","Palermo",1975,NA,NA,34456,0,0,0,0,0
12,"ITA","Palermo",1976,NA,NA,34488.2666666667,0,0,0,0,0
12,"ITA","Palermo",1977,NA,NA,41856,0,0,0,0,0
12,"ITA","Palermo",1978,NA,NA,59800.1052631579,0,0,0,0,0
12,"ITA","Palermo",1979,NA,NA,59734.2857142857,0,0,0,0,0
12,"ITA","Palermo",1980,NA,NA,55397.3333333333,0,0,0,0,0
12,"ITA","Palermo",1981,NA,NA,63384,0,0,0,0,0
12,"ITA","Palermo",1982,NA,NA,62088,0,0,0,0,0
12,"ITA","Palermo",1983,NA,NA,61171.0909090909,0,0,0,0,0
12,"ITA","Palermo",1984,NA,NA,58781.3333333333,0,0,0,0,0
12,"ITA","Palermo",1985,NA,NA,60200,0,0,0,0,0
12,"ITA","Palermo",1986,NA,76,57638.8,0,0,0,0,0
12,"ITA","Palermo",1987,NA,64,55097.3076923077,0,0,0,0,0
12,"ITA","Palermo",1988,NA,50,53064.8,0,0,0,0,0
12,"ITA","Palermo",1989,NA,4,48900,0,0,0,0,0
12,"ITA","Palermo",1990,413,88,NA,0,0,0,0,0
12,"ITA","Palermo",1991,527,86,NA,0,0,0,0,0
12,"ITA","Palermo",1992,433,72,NA,0,0,0,0,0
12,"ITA","Palermo",1993,443,125,NA,0,0,0,0,0
12,"ITA","Palermo",1994,451,102,NA,0,0,0,0,0
12,"ITA","Palermo",1995,442,102,NA,0,0,0,0,0
12,"ITA","Palermo",1996,469,107,NA,0,0,0,0,0
12,"ITA","Palermo",1997,357,NA,37680.7741935484,0,0,0,0,0
12,"ITA","Rome",1972,NA,NA,151135.135135135,0,0,0,0,0
12,"ITA","Rome",1973,NA,NA,141116.941176471,0,0,0,0,0
12,"ITA","Rome",1974,NA,NA,157127.45,0,0,0,0,0
12,"ITA","Rome",1975,NA,NA,157042.617283951,0,0,0,0,0
12,"ITA","Rome",1976,NA,NA,155282.467532468,0,0,0,0,0
12,"ITA","Rome",1977,NA,NA,164022.157894737,0,0,0,0,0
12,"ITA","Rome",1978,NA,NA,183941.692307692,0,0,0,0,0
12,"ITA","Rome",1979,NA,NA,189711,0,0,0,0,0
12,"ITA","Rome",1980,NA,NA,185656.695652174,0,0,0,0,0
12,"ITA","Rome",1981,NA,NA,185516.957746479,0,0,0,0,0
12,"ITA","Rome",1982,NA,NA,180430.941176471,0,0,0,0,0
12,"ITA","Rome",1983,NA,NA,167145.098591549,0,0,0,0,0
12,"ITA","Rome",1984,NA,NA,220511.209302326,1,0,0,0,0
12,"ITA","Rome",1985,NA,NA,199515.117647059,1,0,0,0,0
12,"ITA","Rome",1986,NA,365,194676.928571429,1,0,0,0,0
12,"ITA","Rome",1987,NA,413,191524.517647059,1,0,0,0,0
12,"ITA","Rome",1988,NA,322,196636.736263736,1,0,0,0,0
12,"ITA","Rome",1989,NA,207,186348.413793103,1,0,0,0,0
12,"ITA","Rome",1990,1642,365,NA,1,0,0,0,0
12,"ITA","Rome",1991,1667,446,NA,1,0,0,0,0
12,"ITA","Rome",1992,1622,424,NA,1,0,0,0,0
12,"ITA","Rome",1993,1376,302,NA,0,0,0,0,0
12,"ITA","Rome",1994,1230,319,NA,0,0,0,0,0
12,"ITA","Rome",1995,1251,378,NA,0,0,0,0,0
12,"ITA","Rome",1996,1246,282,NA,0,0,0,0,0
12,"ITA","Rome",1997,1372,282,147020.631578947,0,0,0,0,0
12,"ITA","Rome",1998,1140,270,123041.379310345,0,0,0,0,0
12,"ITA","Rome",1999,1062,325,117196.405063291,0,0,0,0,0
12,"ITA","Rome",2000,1050,243,116644.382022472,0,0,0,0,0
12,"ITA","Rome",2001,1068,169,92894.64,0,0,0,0,0
12,"ITA","Rome",2002,879,118,71896.4673913044,0,0,0,0,0
12,"ITA","Rome",2003,888,113,64932.7346938776,0,0,0,0,0
12,"ITA","Rome",2004,739,77,54382.1888888889,0,0,0,0,0
12,"ITA","Rome",2005,1442,121,33740.546875,0,0,0,0,0
12,"ITA","Rome",2006,4114,398,117875,0,0,0,0,1
12,"ITA","Rome",2007,3432,190,133091.559183673,0,0,0,0,1
12,"ITA","Rome",2008,3696,13000,150553.021276596,0,0,0,0,1
12,"ITA","Rome",2009,1346,12812,66904,0,0,0,0,0
12,"ITA","Rome",2010,3783,12880,173280,0,0,0,0,1
12,"ITA","Rome",2011,4310,14596,151983,0,0,0,0,1
12,"ITA","Rome",2012,5065,15774,213673,0,0,0,0,1
12,"ITA","Rome",2013,6150,15730,327600,0,0,0,0,1
12,"ITA","Rome",2014,6500,33900,344500,0,0,0,0,1
12,"ITA","Trieste",1972,NA,NA,59647.1428571429,0,0,0,0,0
12,"ITA","Trieste",1973,NA,NA,43513.756097561,0,0,0,0,0
12,"ITA","Trieste",1974,NA,NA,48906.5882352941,0,0,0,0,0
12,"ITA","Trieste",1975,NA,NA,49122.1875,0,0,0,0,0
12,"ITA","Trieste",1976,NA,NA,52354.6451612903,0,0,0,0,0
12,"ITA","Trieste",1977,NA,NA,54431.724137931,0,0,0,0,0
12,"ITA","Trieste",1978,NA,NA,42615.3846153846,0,0,0,0,0
12,"ITA","Trieste",1979,NA,NA,38945.28,0,0,0,0,0
12,"ITA","Trieste",1980,NA,NA,43456,0,0,0,0,0
12,"ITA","Trieste",1981,NA,NA,42933.3333333333,0,0,0,0,0
12,"ITA","Trieste",1982,NA,NA,47324.16,0,0,0,0,0
12,"ITA","Trieste",1983,NA,NA,46229.3333333333,0,0,0,0,0
12,"ITA","Trieste",1984,NA,NA,44689.6,0,0,0,0,0
12,"ITA","Trieste",1985,NA,NA,42262.3448275862,0,0,0,0,0
12,"ITA","Trieste",1986,NA,64,36375,0,0,0,0,0
12,"ITA","Trieste",1987,NA,78,41886.9230769231,0,0,0,0,0
12,"ITA","Trieste",1988,NA,44,31029.5666666667,0,0,0,0,0
12,"ITA","Trieste",1989,NA,69,32681.6470588235,0,0,0,0,0
12,"ITA","Trieste",1990,406,92,NA,0,0,0,0,0
12,"ITA","Trieste",1991,444,89,NA,0,0,0,0,0
12,"ITA","Trieste",1992,469,111,NA,0,0,0,0,0
12,"ITA","Trieste",1993,416,135,NA,0,0,0,0,0
12,"ITA","Trieste",1994,385,75,NA,0,0,0,0,0
12,"ITA","Trieste",1995,351,49,NA,0,0,0,0,0
12,"ITA","Trieste",1996,335,58,NA,0,0,0,0,0
12,"ITA","Turin",1972,NA,NA,70526.7027027027,0,0,0,0,0
12,"ITA","Turin",1973,NA,NA,73554.5454545455,0,0,0,0,0
12,"ITA","Turin",1974,NA,NA,82544,0,0,0,0,0
12,"ITA","Turin",1975,NA,NA,127309.458333333,0,0,0,0,0
12,"ITA","Turin",1976,NA,NA,111577.358490566,0,0,0,0,0
12,"ITA","Turin",1977,NA,NA,117328.916666667,0,0,0,0,0
12,"ITA","Turin",1978,NA,NA,108477.387755102,0,0,0,0,0
12,"ITA","Turin",1979,NA,NA,104128.8,0,0,0,0,0
12,"ITA","Turin",1980,NA,NA,116809.714285714,0,0,0,0,0
12,"ITA","Turin",1981,NA,NA,118828.830188679,0,0,0,0,0
12,"ITA","Turin",1982,NA,NA,127738.923076923,0,0,0,0,0
12,"ITA","Turin",1983,NA,NA,122459.076923077,0,0,0,0,0
12,"ITA","Turin",1984,NA,NA,121128.727272727,0,0,0,0,0
12,"ITA","Turin",1985,NA,NA,118851.345454545,0,0,0,0,0
12,"ITA","Turin",1986,NA,323,118714.111111111,0,0,0,0,0
12,"ITA","Turin",1987,NA,372,109927.178571429,0,0,0,0,0
12,"ITA","Turin",1988,NA,391,108003,0,0,0,0,0
12,"ITA","Turin",1989,NA,360,116811.724137931,0,0,0,0,0
12,"ITA","Turin",1990,982,396,NA,0,0,0,0,0
12,"ITA","Turin",1991,964,335,NA,0,0,0,0,0
12,"ITA","Turin",1992,955,379,NA,0,0,0,0,0
12,"ITA","Turin",1993,870,348,NA,0,0,0,0,0
12,"ITA","Turin",1994,833,228,NA,0,0,0,0,0
12,"ITA","Turin",1995,788,219,NA,0,0,0,0,0
12,"ITA","Turin",1996,778,198,NA,0,0,0,0,0
12,"ITA","Turin",1997,993,165,106266.761904762,0,0,0,0,0
12,"ITA","Turin",1998,869,182,95547.262295082,0,0,0,0,0
12,"ITA","Turin",1999,807,148,89960.6557377049,0,0,0,0,0
12,"ITA","Turin",2000,761,176,82351.0714285714,0,0,0,0,0
12,"ITA","Turin",2001,689,152,54393.2465753425,0,0,0,0,0
12,"ITA","Turin",2002,628,136,53638.5882352941,0,0,0,0,0
12,"ITA","Turin",2003,590,148,46457.5280898876,0,0,0,0,0
12,"ITA","Turin",2004,588,107,43940.2962962963,0,0,0,0,0
12,"ITA","Turin",2005,484,91,26390.4102564103,0,0,0,0,0
12,"ITA","Turin",2009,780,97,38199,0,0,0,0,0
5,"JOR","Amman",1972,NA,NA,15180,0,0,0,0,0
5,"JOR","Amman",1973,NA,NA,41055,0,0,0,0,0
5,"JOR","Amman",1974,NA,NA,62826,0,0,0,0,0
5,"JOR","Amman",1975,NA,NA,33662.125,0,0,0,0,0
5,"JOR","Amman",1976,NA,NA,22361.1111111111,0,0,0,0,0
5,"JOR","Amman",1977,NA,NA,22185,0,0,0,0,0
5,"JOR","Amman",1978,NA,NA,17780,0,0,0,0,0
5,"JOR","Amman",1979,NA,NA,20968.4,0,0,0,0,0
5,"JOR","Amman",1980,NA,NA,41642.6666666667,0,0,0,0,0
5,"JOR","Amman",1981,NA,NA,22135.2,0,0,0,0,0
5,"JOR","Amman",1982,NA,NA,20880,0,0,0,0,0
5,"JOR","Amman",1983,NA,NA,14012,0,0,0,0,0
5,"JOR","Amman",1984,NA,NA,13912.8,0,0,0,0,0
5,"JOR","Amman",1985,NA,NA,14256,0,0,0,0,0
5,"JOR","Amman",1986,NA,56,15583.2,0,0,0,0,0
5,"JOR","Amman",1987,NA,NA,17596,0,0,0,0,0
5,"JOR","Amman",1988,NA,NA,19392,0,0,0,0,0
5,"JOR","Amman",1989,NA,NA,27213.6,0,0,0,0,0
5,"JOR","Amman",1990,420,NA,NA,0,0,0,0,0
5,"JOR","Amman",1991,636,14,NA,0,0,0,0,0
5,"JOR","Amman",1992,570,NA,NA,0,0,0,0,0
5,"JOR","Amman",1993,604,26,NA,0,0,0,0,0
5,"JOR","Amman",1994,805,86,NA,0,0,0,0,0
5,"JOR","Amman",1995,624,36,NA,0,0,0,0,0
5,"JOR","Amman",1996,708,16,NA,0,0,0,0,0
5,"JOR","Amman",1997,860,32,54036.6666666667,0,0,0,0,0
5,"JOR","Amman",1998,936,26,63086.4,0,0,0,0,0
5,"JOR","Amman",1999,1024,62,65792,0,0,0,0,0
5,"JOR","Amman",2000,895,42,56269.5161290323,0,0,0,0,0
5,"JOR","Amman",2001,951,19,60542.1230769231,0,0,0,0,0
5,"JOR","Amman",2002,996,NA,63209.9130434783,0,0,0,0,0
5,"JOR","Amman",2003,1172,54,69919.4430379747,0,0,0,0,0
5,"JOR","Amman",2004,1043,44,59522.4383561644,0,0,0,0,0
5,"JOR","Amman",2005,1242,224,73190.3294117647,0,0,0,0,0
5,"JOR","Amman",2006,1138,138,66171,0,0,0,0,0
5,"JOR","Amman",2007,1304,251,78776.0888888889,0,0,0,0,0
5,"JOR","Amman",2008,1439,534,84697.505050505,0,0,0,0,0
5,"JOR","Amman",2009,1446,700,85442,0,0,0,0,0
5,"JOR","Amman",2010,1696,546,123535,0,0,0,0,0
5,"JOR","Amman",2011,1896,721,122171,0,0,0,0,0
5,"JOR","Amman",2012,2053,719,136799,0,0,0,0,0
5,"JOR","Amman",2013,2430,1150,154700,0,0,0,0,0
5,"JOR","Amman",2014,2600,3200,175200,0,0,0,0,0
2,"JPN","Kyoto",1972,NA,NA,33298.4,0,0,0,0,0
2,"JPN","Kyoto",1973,NA,NA,28091.6363636364,0,0,0,0,0
2,"JPN","Kyoto",1974,NA,NA,32273.8888888889,0,0,0,0,0
2,"JPN","Kyoto",1975,NA,NA,31114.2857142857,0,0,0,0,0
2,"JPN","Kyoto",1976,NA,NA,32403.5,0,0,0,0,0
2,"JPN","Kyoto",1977,NA,NA,29584.5333333333,0,0,0,0,0
2,"JPN","Kyoto",1978,NA,NA,34870.5882352941,0,0,0,0,0
2,"JPN","Kyoto",1979,NA,NA,38704.4210526316,0,0,0,0,0
2,"JPN","Kyoto",1980,NA,NA,35612.380952381,0,0,0,0,0
2,"JPN","Kyoto",1981,NA,NA,34944,0,0,0,0,0
2,"JPN","Kyoto",1982,NA,NA,32480,0,0,0,0,0
2,"JPN","Kyoto",1983,NA,NA,31163.0769230769,0,0,0,0,0
2,"JPN","Kyoto",1984,NA,NA,36238.125,0,0,0,0,0
2,"JPN","Kyoto",1985,NA,NA,45446.9565217391,0,0,0,0,0
2,"JPN","Kyoto",1986,NA,29,39972.7058823529,0,0,0,0,0
2,"JPN","Kyoto",1987,NA,27,46400,0,0,0,0,0
2,"JPN","Kyoto",1988,NA,52,49263.1578947368,0,0,0,0,0
2,"JPN","Kyoto",1989,NA,24,50155.5555555555,0,0,0,0,0
2,"JPN","Kyoto",1990,1416,58,NA,0,0,0,0,0
2,"JPN","Kyoto",1991,1034,26,NA,0,0,0,0,0
2,"JPN","Kyoto",1992,750,58,NA,0,0,0,0,0
2,"JPN","Kyoto",1993,716,46,NA,0,0,0,0,0
2,"JPN","Kyoto",1994,1724,147,NA,0,0,0,0,1
2,"JPN","Kyoto",1995,1564,111,NA,0,0,0,0,1
2,"JPN","Kyoto",1996,1574,150,NA,0,0,0,0,1
2,"JPN","Kyoto",1997,2250,169,114859.756097561,0,0,0,0,1
2,"JPN","Kyoto",1998,2172,142,116337.75,0,0,0,0,1
2,"JPN","Kyoto",1999,2148,101,113599.291139241,0,0,0,0,1
2,"JPN","Kyoto",2000,1182,18,80011.1851851852,0,0,0,0,1
2,"JPN","Kyoto",2001,2129,146,112330.713414634,0,0,0,0,1
2,"JPN","Kyoto",2002,758,50,41396.5806451613,0,0,0,0,0
2,"JPN","Kyoto",2003,723,77,36718.0714285714,0,0,0,0,0
2,"JPN","Kyoto",2004,727,73,33905.775862069,0,0,0,0,0
2,"JPN","Kyoto",2005,665,58,29260,0,0,0,0,0
2,"JPN","Kyoto",2006,714,76,31484,0,0,0,0,0
2,"JPN","Kyoto",2007,587,66,27317.2407407407,0,0,0,0,0
2,"JPN","Kyoto",2008,475,27,24396.8085106383,0,0,0,0,0
2,"JPN","Kyoto",2009,513,18,25672,0,0,0,0,0
2,"JPN","Kyoto",2010,362,21,15707,0,0,0,0,0
2,"JPN","Osaka",1972,NA,NA,55322,0,0,0,0,0
2,"JPN","Osaka",1973,NA,NA,64020,0,0,0,0,0
2,"JPN","Osaka",1974,NA,NA,62928,0,0,0,0,0
2,"JPN","Osaka",1975,NA,NA,54142.9333333333,0,0,0,0,0
2,"JPN","Osaka",1976,NA,NA,53487.5,0,0,0,0,0
2,"JPN","Osaka",1977,NA,NA,51657.2222222222,0,0,0,0,0
2,"JPN","Osaka",1978,NA,NA,47678.4,0,0,0,0,0
2,"JPN","Osaka",1979,NA,NA,48792,0,0,0,0,0
2,"JPN","Osaka",1980,NA,NA,50337.2380952381,0,0,0,0,0
2,"JPN","Osaka",1981,NA,NA,52350.5454545454,0,0,0,0,0
2,"JPN","Osaka",1982,NA,NA,55054.44,0,0,0,0,0
2,"JPN","Osaka",1983,NA,NA,57149.7931034483,0,0,0,0,0
2,"JPN","Osaka",1984,NA,NA,51698.2857142857,0,0,0,0,0
2,"JPN","Osaka",1985,NA,NA,50753.7714285714,0,0,0,0,0
2,"JPN","Osaka",1986,NA,44,50995.2413793103,0,0,0,0,0
2,"JPN","Osaka",1987,NA,45,63477.2727272727,0,0,0,0,0
2,"JPN","Osaka",1988,NA,70,75154,0,0,0,0,0
2,"JPN","Osaka",1989,NA,46,83402.2105263158,0,0,0,0,0
2,"JPN","Osaka",1990,1450,83,NA,0,0,0,0,0
2,"JPN","Osaka",1991,1532,107,NA,0,0,0,0,0
2,"JPN","Osaka",1992,1170,112,NA,0,0,0,0,0
2,"JPN","Osaka",1993,1114,145,NA,0,0,0,0,0
2,"JPN","Osaka",2002,1244,64,66889.88,0,0,0,0,0
2,"JPN","Osaka",2003,1266,66,67374.9375,0,0,0,0,0
2,"JPN","Osaka",2004,1202,87,60826.2083333333,0,0,0,0,0
2,"JPN","Osaka",2005,1172,79,57869.0752688172,0,0,0,0,0
2,"JPN","Osaka",2006,1031,76,47977,0,0,0,0,0
2,"JPN","Osaka",2007,900,287,39393.9759036145,0,0,0,0,0
2,"JPN","Osaka",2008,1046,344,48150.1086956522,0,0,0,0,0
2,"JPN","Osaka",2009,1000,350,45611,0,0,0,0,0
2,"JPN","Osaka",2010,1098,467,52323,0,0,0,0,0
2,"JPN","Osaka",2011,1216,394,58992,0,0,0,0,0
2,"JPN","Osaka",2012,1241,125,65214,0,0,0,0,0
2,"JPN","Osaka",2013,1220,170,58300,0,0,0,0,0
2,"JPN","Osaka",2014,1200,400,67800,0,0,0,0,0
2,"JPN","Tokyo",1972,NA,NA,107529.76744186,0,0,0,0,0
2,"JPN","Tokyo",1973,NA,NA,99735,0,0,0,0,0
2,"JPN","Tokyo",1974,NA,NA,99819.6571428571,0,0,0,0,0
2,"JPN","Tokyo",1975,NA,NA,102320.555555556,0,0,0,0,0
2,"JPN","Tokyo",1976,NA,NA,82866.9210526316,0,0,0,0,0
2,"JPN","Tokyo",1977,NA,NA,129200.684210526,0,0,0,0,0
2,"JPN","Tokyo",1978,NA,NA,90099.2857142857,0,0,0,0,0
2,"JPN","Tokyo",1979,NA,NA,85050,0,0,0,0,0
2,"JPN","Tokyo",1980,NA,NA,82002.5581395349,0,0,0,0,0
2,"JPN","Tokyo",1981,NA,NA,96476.7708333333,0,0,0,0,0
2,"JPN","Tokyo",1982,NA,NA,94374,0,0,0,0,0
2,"JPN","Tokyo",1983,NA,NA,98272.8461538462,0,0,0,0,0
2,"JPN","Tokyo",1984,NA,NA,123644.655737705,0,0,0,0,0
2,"JPN","Tokyo",1985,NA,NA,154903.52238806,0,0,0,0,0
2,"JPN","Tokyo",1986,NA,212,199638.549450549,0,0,0,0,0
2,"JPN","Tokyo",1987,NA,304,227930.714285714,0,0,0,0,0
2,"JPN","Tokyo",1988,NA,328,255465.39516129,0,0,0,0,0
2,"JPN","Tokyo",1989,NA,310,275780.184,0,0,0,0,0
2,"JPN","Tokyo",1990,4254,476,NA,0,0,0,0,0
2,"JPN","Tokyo",1991,4692,710,NA,0,0,0,0,0
2,"JPN","Tokyo",1992,4084,707,NA,0,0,0,0,0
2,"JPN","Tokyo",1993,4086,801,NA,0,0,0,0,0
2,"JPN","Tokyo",1994,4126,670,NA,0,0,0,0,0
2,"JPN","Tokyo",1995,4148,657,NA,0,0,0,0,0
2,"JPN","Tokyo",1996,4216,637,NA,0,0,0,0,0
2,"JPN","Tokyo",1997,4938,633,297530.814977974,0,0,0,0,0
2,"JPN","Tokyo",1998,5008,555,299746.505050505,0,0,0,0,0
2,"JPN","Tokyo",1999,4788,538,283928.4,0,0,0,0,0
2,"JPN","Tokyo",2000,4558,591,250047.680216802,0,0,0,0,0
2,"JPN","Tokyo",2001,4467,475,231630.582446809,0,0,0,0,0
2,"JPN","Tokyo",2002,4609,492,244337.644736842,0,0,0,0,0
2,"JPN","Tokyo",2003,4897,652,255810.562827225,0,0,0,0,0
2,"JPN","Tokyo",2004,4806,612,245183.101604278,0,0,0,0,0
2,"JPN","Tokyo",2005,4700,664,240846.341463415,0,0,0,0,0
2,"JPN","Tokyo",2006,4395,526,211182,0,0,0,0,0
2,"JPN","Tokyo",2007,4150,630,198180.285714286,0,0,0,0,0
2,"JPN","Tokyo",2008,4076,726,193807.225806452,0,0,0,0,0
2,"JPN","Tokyo",2009,4100,750,210395,0,0,0,0,0
2,"JPN","Tokyo",2010,3955,776,203667,0,0,0,0,0
2,"JPN","Tokyo",2011,3248,922,138788,0,0,0,0,0
2,"JPN","Tokyo",2012,3429,1222,157544,0,0,0,0,0
2,"JPN","Tokyo",2013,3400,1660,158800,0,0,0,0,0
2,"JPN","Tokyo",2014,3500,2900,161200,0,0,0,0,0
3,"KAZ","Almaty",1996,360,12,NA,0,0,0,0,0
3,"KAZ","Almaty",1997,428,41,37578.4,0,0,0,0,0
3,"KAZ","Almaty",1998,486,51,43983,0,0,0,0,0
3,"KAZ","Almaty",1999,502,104,44645.2608695652,0,0,0,0,0
3,"KAZ","Almaty",2000,549,137,47751.3191489362,0,0,0,0,0
3,"KAZ","Almaty",2001,344,212,33872.5333333333,0,0,0,0,0
3,"KAZ","Almaty",2002,652,266,49712.1403508772,0,0,0,0,0
3,"KAZ","Almaty",2003,666,164,47135.9154929577,0,0,0,0,0
3,"KAZ","Almaty",2004,725,242,54814.0845070423,0,0,0,0,0
3,"KAZ","Almaty",2005,744,178,52292.5714285714,0,0,0,0,0
3,"KAZ","Almaty",2006,859,145,47685,0,0,0,0,0
3,"KAZ","Almaty",2007,800,2000,49463.4146341463,0,0,0,0,0
3,"KAZ","Almaty",2008,711,2083,50771.4084507042,0,0,0,0,0
3,"KAZ","Almaty",2009,805,1599,42634,0,0,0,0,0
3,"KAZ","Almaty",2010,1024,1467,65513,0,0,0,0,0
3,"KAZ","Almaty",2011,1317,486,94642,0,0,0,0,0
3,"KAZ","Almaty",2012,1238,429,60874,0,0,0,0,0
3,"KAZ","Almaty",2013,1270,310,84300,0,0,0,0,0
3,"KAZ","Almaty",2014,1500,1000,106700,0,0,0,0,0
11,"KEN","Nairobi",1972,NA,NA,45083.6,1,0,0,0,0
11,"KEN","Nairobi",1973,NA,NA,48169.6666666667,1,0,0,0,0
11,"KEN","Nairobi",1974,NA,NA,48409.75,0,0,0,0,0
11,"KEN","Nairobi",1975,NA,NA,47742.9230769231,0,0,0,0,0
11,"KEN","Nairobi",1976,NA,NA,38942.3,0,0,0,0,0
11,"KEN","Nairobi",1977,NA,NA,31118.625,0,0,0,0,0
11,"KEN","Nairobi",1978,NA,NA,20838,0,0,0,0,0
11,"KEN","Nairobi",1979,NA,NA,33106.9090909091,0,0,0,0,0
11,"KEN","Nairobi",1980,NA,NA,51667.2,0,0,0,0,0
11,"KEN","Nairobi",1981,NA,NA,49458.4,0,0,0,0,0
11,"KEN","Nairobi",1982,NA,NA,42862.5454545455,0,0,0,0,0
11,"KEN","Nairobi",1983,NA,NA,40380,0,0,0,0,0
11,"KEN","Nairobi",1984,NA,NA,50339.1428571429,0,0,0,0,0
11,"KEN","Nairobi",1985,NA,NA,43775.3846153846,0,0,0,0,0
11,"KEN","Nairobi",1986,NA,50,40542,0,0,0,0,0
11,"KEN","Nairobi",1987,NA,41,36260.2352941176,0,0,0,0,0
11,"KEN","Nairobi",1988,NA,27,40608,0,0,0,0,0
11,"KEN","Nairobi",1989,NA,24,43511.652173913,0,0,0,0,0
11,"KEN","Nairobi",1990,1161,52,NA,0,0,0,0,0
11,"KEN","Nairobi",1991,1416,112,NA,0,0,0,0,0
11,"KEN","Nairobi",1992,1560,183,NA,0,0,0,0,0
11,"KEN","Nairobi",1993,1131,156,NA,0,0,0,0,0
11,"KEN","Nairobi",1994,1212,130,NA,0,0,0,0,0
11,"KEN","Nairobi",1995,1503,200,NA,0,0,0,0,0
11,"KEN","Nairobi",1996,1566,212,NA,0,0,0,0,0
11,"KEN","Nairobi",1997,1251,89,128090.896551724,0,0,0,0,0
11,"KEN","Nairobi",1998,1140,168,114043.846153846,0,0,0,0,0
