"region","country_iso3","city","year","status_institute","language","subsidiaries_in","main_institute_in","open1","close1","open2","close2","open3","close3","open_before_1965"
4,"USA","Los Angeles",1999,3,0,NA,NA,1983,NA,NA,NA,NA,NA,0
4,"USA","Atlanta",1985,3,2,NA,NA,1976,2007,NA,NA,NA,NA,0
4,"USA","San Francisco",1969,3,0,NA,NA,1968,NA,NA,NA,NA,NA,0
4,"MEX","Mexico City",2008,3,2,NA,NA,1965,NA,NA,NA,NA,NA,0
4,"MEX","Mexico City",1982,3,2,NA,NA,1965,NA,NA,NA,NA,NA,0
4,"USA","Chicago",2001,3,2,NA,NA,1978,NA,NA,NA,NA,NA,0
4,"CAN","Toronto",2010,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
4,"CAN","Toronto",1987,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
4,"CAN","Ottawa",1973,2,1,NA,"Toronto",1971,1985,1988,1994,1997,NA,0
4,"USA","St. Louis",1990,3,0,NA,NA,1983,1998,NA,NA,NA,NA,0
4,"USA","Seattle",1977,0,0,NA,NA,1983,2000,NA,NA,NA,NA,0
4,"CAN","Toronto",1974,3,2,"Ottawa",NA,1965,NA,NA,NA,NA,NA,1
4,"USA","St. Louis",1984,3,2,NA,NA,1983,1998,NA,NA,NA,NA,0
4,"USA","St. Louis",1977,0,0,NA,NA,1983,1998,NA,NA,NA,NA,0
4,"USA","Los Angeles",1987,3,2,NA,NA,1983,NA,NA,NA,NA,NA,0
4,"USA","St. Louis",1972,0,0,NA,NA,1983,1998,NA,NA,NA,NA,0
4,"USA","Los Angeles",1971,0,0,NA,NA,1983,NA,NA,NA,NA,NA,0
4,"USA","Chicago",1965,0,0,NA,NA,1978,NA,NA,NA,NA,NA,0
4,"USA","Chicago",2014,3,2,NA,NA,1978,NA,NA,NA,NA,NA,0
4,"USA","Cincinnati",1985,3,0,NA,NA,1983,1998,NA,NA,NA,NA,0
4,"USA","Atlanta",1998,3,2,NA,NA,1976,2007,NA,NA,NA,NA,0
4,"MEX","Mexico City",2002,3,2,NA,NA,1965,NA,NA,NA,NA,NA,0
4,"USA","San Francisco",1999,3,2,NA,NA,1968,NA,NA,NA,NA,NA,0
4,"USA","Boston",1984,3,2,NA,NA,1965,NA,NA,NA,NA,NA,0
4,"USA","San Francisco",2004,3,2,NA,NA,1968,NA,NA,NA,NA,NA,0
4,"USA","Chicago",1969,0,0,NA,NA,1978,NA,NA,NA,NA,NA,0
4,"CAN","Ottawa",2000,2,1,NA,"Montreal",1971,1985,1988,1994,1997,NA,0
4,"CAN","Montreal",1976,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
4,"CAN","Montreal",2004,3,2,"Ottawa",NA,1965,NA,NA,NA,NA,NA,1
4,"CAN","Ottawa",1971,2,1,NA,"Toronto",1971,1985,1988,1994,1997,NA,0
4,"USA","St. Louis",1985,3,0,NA,NA,1983,1998,NA,NA,NA,NA,0
4,"CAN","Montreal",1999,3,2,"Ottawa",NA,1965,NA,NA,NA,NA,NA,1
4,"USA","Ann Arbor",1977,0,0,NA,NA,1984,2000,NA,NA,NA,NA,0
4,"CAN","Vancouver",1985,3,0,NA,NA,1983,2000,NA,NA,NA,NA,0
4,"USA","Atlanta",2004,3,2,NA,NA,1976,2007,NA,NA,NA,NA,0
4,"CAN","Vancouver",1977,0,0,NA,NA,1983,2000,NA,NA,NA,NA,0
4,"USA","San Francisco",1995,3,2,NA,NA,1968,NA,NA,NA,NA,NA,0
4,"MEX","Guadalajara",2012,0,0,NA,NA,1965,2011,NA,NA,NA,NA,0
4,"CAN","Vancouver",1984,3,2,NA,NA,1983,2000,NA,NA,NA,NA,0
4,"USA","Houston",1975,2,1,NA,"New York",1972,1977,1980,2000,NA,NA,0
4,"CAN","Montreal",1996,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
4,"USA","St. Louis",1971,0,0,NA,NA,1983,1998,NA,NA,NA,NA,0
4,"USA","St. Louis",2004,0,0,NA,NA,1983,1998,NA,NA,NA,NA,0
4,"CRI","San Jose",1984,0,0,NA,NA,1987,2000,NA,NA,NA,NA,0
4,"USA","New York",2003,3,0,NA,NA,1969,NA,NA,NA,NA,NA,0
4,"CRI","San Jose",2002,0,0,NA,NA,1987,2000,NA,NA,NA,NA,0
4,"CAN","Montreal",2014,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
4,"USA","Washington",1989,0,0,NA,NA,1990,NA,NA,NA,NA,NA,0
4,"USA","San Francisco",1996,3,2,NA,NA,1968,NA,NA,NA,NA,NA,0
4,"CAN","Montreal",1991,3,2,"Ottawa",NA,1965,NA,NA,NA,NA,NA,1
4,"USA","Seattle",2002,0,0,NA,NA,1983,2000,NA,NA,NA,NA,0
4,"CUB","Havana",2001,0,0,NA,NA,2004,NA,NA,NA,NA,NA,0
4,"CUB","Havana",2006,1,0,NA,NA,2004,NA,NA,NA,NA,NA,0
4,"USA","Boston",1975,3,2,NA,NA,1965,NA,NA,NA,NA,NA,0
4,"USA","San Francisco",1976,3,2,NA,NA,1968,NA,NA,NA,NA,NA,0
4,"CAN","Vancouver",2005,0,0,NA,NA,1983,2000,NA,NA,NA,NA,0
4,"USA","Chicago",2013,3,2,NA,NA,1978,NA,NA,NA,NA,NA,0
4,"USA","Atlanta",1992,3,2,NA,NA,1976,2007,NA,NA,NA,NA,0
4,"MEX","Guadalajara",1989,3,2,NA,NA,1965,2011,NA,NA,NA,NA,0
4,"CRI","San Jose",2001,0,0,NA,NA,1987,2000,NA,NA,NA,NA,0
4,"USA","San Francisco",2007,3,2,NA,NA,1968,NA,NA,NA,NA,NA,0
4,"USA","Ann Arbor",1967,0,0,NA,NA,1984,2000,NA,NA,NA,NA,0
4,"CRI","San Jose",1986,0,0,NA,NA,1987,2000,NA,NA,NA,NA,0
4,"USA","St. Louis",2013,0,0,NA,NA,1983,1998,NA,NA,NA,NA,0
4,"USA","New York",1995,3,2,NA,NA,1969,NA,NA,NA,NA,NA,0
4,"USA","St. Louis",1988,3,0,NA,NA,1983,1998,NA,NA,NA,NA,0
4,"USA","Seattle",1984,3,0,NA,NA,1983,2000,NA,NA,NA,NA,0
4,"USA","Atlanta",2003,3,2,NA,NA,1976,2007,NA,NA,NA,NA,0
4,"CAN","Vancouver",1987,3,2,NA,NA,1983,2000,NA,NA,NA,NA,0
4,"CAN","Vancouver",1983,3,0,NA,NA,1983,2000,NA,NA,NA,NA,0
4,"USA","Chicago",2011,3,2,NA,NA,1978,NA,NA,NA,NA,NA,0
4,"CAN","Montreal",2012,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
4,"USA","St. Louis",2001,0,0,NA,NA,1983,1998,NA,NA,NA,NA,0
4,"USA","New York",1970,3,0,NA,NA,1969,NA,NA,NA,NA,NA,0
4,"USA","New York",2001,3,0,NA,NA,1969,NA,NA,NA,NA,NA,0
4,"USA","Chicago",2004,3,2,NA,NA,1978,NA,NA,NA,NA,NA,0
4,"CAN","Vancouver",1972,0,0,NA,NA,1983,2000,NA,NA,NA,NA,0
4,"CAN","Ottawa",1991,2,1,NA,"Montreal",1971,1985,1988,1994,1997,NA,0
4,"USA","Chicago",1998,3,2,NA,NA,1978,NA,NA,NA,NA,NA,0
4,"USA","Washington",1967,0,0,NA,NA,1990,NA,NA,NA,NA,NA,0
4,"USA","Ann Arbor",1966,0,0,NA,NA,1984,2000,NA,NA,NA,NA,0
4,"USA","Los Angeles",1996,3,0,NA,NA,1983,NA,NA,NA,NA,NA,0
4,"USA","Cincinnati",1991,3,0,NA,NA,1983,1998,NA,NA,NA,NA,0
4,"CAN","Ottawa",1983,2,1,NA,"Montreal",1971,1985,1988,1994,1997,NA,0
4,"USA","Houston",2006,0,0,NA,NA,1972,1977,1980,2000,NA,NA,0
4,"USA","Boston",1988,3,2,NA,NA,1965,NA,NA,NA,NA,NA,0
4,"USA","Ann Arbor",2009,0,0,NA,NA,1984,2000,NA,NA,NA,NA,0
4,"MEX","Guadalajara",1988,3,2,NA,NA,1965,2011,NA,NA,NA,NA,0
4,"CUB","Havana",1973,0,0,NA,NA,2004,NA,NA,NA,NA,NA,0
4,"USA","Seattle",1980,0,0,NA,NA,1983,2000,NA,NA,NA,NA,0
4,"USA","Seattle",1994,3,0,NA,NA,1983,2000,NA,NA,NA,NA,0
4,"USA","Ann Arbor",1980,0,0,NA,NA,1984,2000,NA,NA,NA,NA,0
4,"USA","Houston",1985,3,2,NA,NA,1972,1977,1980,2000,NA,NA,0
4,"USA","San Francisco",2000,3,2,NA,NA,1968,NA,NA,NA,NA,NA,0
4,"USA","Atlanta",1971,0,0,NA,NA,1976,2007,NA,NA,NA,NA,0
4,"USA","Seattle",1985,3,0,NA,NA,1983,2000,NA,NA,NA,NA,0
4,"USA","Boston",1980,3,2,NA,NA,1965,NA,NA,NA,NA,NA,0
4,"CUB","Havana",2009,1,0,NA,NA,2004,NA,NA,NA,NA,NA,0
4,"CAN","Vancouver",1990,3,2,NA,NA,1983,2000,NA,NA,NA,NA,0
4,"CAN","Vancouver",2011,0,0,NA,NA,1983,2000,NA,NA,NA,NA,0
4,"USA","Ann Arbor",2011,0,0,NA,NA,1984,2000,NA,NA,NA,NA,0
4,"USA","Atlanta",1980,3,2,NA,NA,1976,2007,NA,NA,NA,NA,0
4,"USA","Houston",1996,3,2,NA,NA,1972,1977,1980,2000,NA,NA,0
4,"USA","Ann Arbor",1975,0,0,NA,NA,1984,2000,NA,NA,NA,NA,0
4,"USA","Los Angeles",2009,3,0,NA,NA,1983,NA,NA,NA,NA,NA,0
4,"USA","Ann Arbor",1965,0,0,NA,NA,1984,2000,NA,NA,NA,NA,0
4,"USA","Ann Arbor",1982,0,0,NA,NA,1984,2000,NA,NA,NA,NA,0
4,"USA","Ann Arbor",2004,0,0,NA,NA,1984,2000,NA,NA,NA,NA,0
4,"USA","Ann Arbor",1979,0,0,NA,NA,1984,2000,NA,NA,NA,NA,0
4,"CAN","Montreal",1994,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
4,"USA","Boston",1995,3,2,NA,NA,1965,NA,NA,NA,NA,NA,0
4,"USA","Ann Arbor",1993,3,0,NA,NA,1984,2000,NA,NA,NA,NA,0
4,"USA","Cincinnati",1998,0,0,NA,NA,1983,1998,NA,NA,NA,NA,0
4,"USA","Boston",1971,3,2,NA,NA,1965,NA,NA,NA,NA,NA,0
4,"CAN","Ottawa",1974,2,1,NA,"Toronto",1971,1985,1988,1994,1997,NA,0
4,"USA","Boston",1979,3,2,NA,NA,1965,NA,NA,NA,NA,NA,0
4,"USA","Boston",2012,3,2,NA,NA,1965,NA,NA,NA,NA,NA,0
4,"USA","Seattle",2003,0,0,NA,NA,1983,2000,NA,NA,NA,NA,0
4,"USA","St. Louis",2005,0,0,NA,NA,1983,1998,NA,NA,NA,NA,0
4,"USA","Washington",1986,0,0,NA,NA,1990,NA,NA,NA,NA,NA,0
4,"USA","Los Angeles",1977,0,0,NA,NA,1983,NA,NA,NA,NA,NA,0
4,"CRI","San Jose",1997,3,2,NA,NA,1987,2000,NA,NA,NA,NA,0
4,"CAN","Ottawa",2005,2,1,NA,"Montreal",1971,1985,1988,1994,1997,NA,0
4,"USA","New York",1966,0,0,NA,NA,1969,NA,NA,NA,NA,NA,0
4,"USA","San Francisco",1975,3,2,NA,NA,1968,NA,NA,NA,NA,NA,0
4,"USA","Ann Arbor",1983,0,0,NA,NA,1984,2000,NA,NA,NA,NA,0
4,"MEX","Mexico City",1986,3,2,NA,NA,1965,NA,NA,NA,NA,NA,0
4,"USA","Chicago",1996,3,2,NA,NA,1978,NA,NA,NA,NA,NA,0
4,"USA","Chicago",1967,0,0,NA,NA,1978,NA,NA,NA,NA,NA,0
4,"CAN","Ottawa",1988,2,1,NA,"Montreal",1971,1985,1988,1994,1997,NA,0
4,"MEX","Guadalajara",1980,2,2,NA,"Mexico City",1965,2011,NA,NA,NA,NA,0
4,"CAN","Montreal",2005,3,2,"Ottawa",NA,1965,NA,NA,NA,NA,NA,1
4,"USA","New York",2009,3,0,NA,NA,1969,NA,NA,NA,NA,NA,0
4,"CAN","Ottawa",2012,3,2,NA,NA,1971,1985,1988,1994,1997,NA,0
4,"USA","Houston",2012,0,0,NA,NA,1972,1977,1980,2000,NA,NA,0
4,"USA","Washington",1981,0,0,NA,NA,1990,NA,NA,NA,NA,NA,0
4,"MEX","Guadalajara",1982,3,2,NA,NA,1965,2011,NA,NA,NA,NA,0
4,"MEX","Mexico City",1992,3,2,NA,NA,1965,NA,NA,NA,NA,NA,0
4,"USA","Atlanta",1979,3,2,NA,NA,1976,2007,NA,NA,NA,NA,0
4,"USA","San Francisco",1994,3,2,NA,NA,1968,NA,NA,NA,NA,NA,0
4,"USA","Cincinnati",2010,0,0,NA,NA,1983,1998,NA,NA,NA,NA,0
4,"USA","Atlanta",1989,3,2,NA,NA,1976,2007,NA,NA,NA,NA,0
4,"USA","Atlanta",1986,3,2,NA,NA,1976,2007,NA,NA,NA,NA,0
4,"MEX","Guadalajara",1967,3,2,NA,NA,1965,2011,NA,NA,NA,NA,0
4,"USA","Atlanta",1972,0,0,NA,NA,1976,2007,NA,NA,NA,NA,0
4,"CUB","Havana",1992,0,0,NA,NA,2004,NA,NA,NA,NA,NA,0
4,"USA","Houston",1995,3,2,NA,NA,1972,1977,1980,2000,NA,NA,0
4,"USA","Houston",1994,3,2,NA,NA,1972,1977,1980,2000,NA,NA,0
4,"USA","Cincinnati",2005,0,0,NA,NA,1983,1998,NA,NA,NA,NA,0
4,"CRI","San Jose",2006,0,0,NA,NA,1987,2000,NA,NA,NA,NA,0
4,"USA","Atlanta",1990,3,2,NA,NA,1976,2007,NA,NA,NA,NA,0
4,"CAN","Ottawa",2001,2,1,NA,"Montreal",1971,1985,1988,1994,1997,NA,0
4,"USA","Atlanta",1996,3,2,NA,NA,1976,2007,NA,NA,NA,NA,0
4,"CRI","San Jose",1969,0,0,NA,NA,1987,2000,NA,NA,NA,NA,0
4,"MEX","Guadalajara",1971,2,1,NA,"Mexico City",1965,2011,NA,NA,NA,NA,0
4,"CAN","Toronto",2009,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
4,"CAN","Vancouver",1998,3,2,NA,NA,1983,2000,NA,NA,NA,NA,0
4,"USA","Atlanta",2009,0,0,NA,NA,1976,2007,NA,NA,NA,NA,0
4,"USA","Boston",1972,3,2,"Houston",NA,1965,NA,NA,NA,NA,NA,0
4,"CAN","Vancouver",2010,0,0,NA,NA,1983,2000,NA,NA,NA,NA,0
4,"USA","Seattle",2005,0,0,NA,NA,1983,2000,NA,NA,NA,NA,0
4,"USA","Cincinnati",1980,0,0,NA,NA,1983,1998,NA,NA,NA,NA,0
4,"USA","New York",1977,3,2,NA,NA,1969,NA,NA,NA,NA,NA,0
4,"CAN","Montreal",1986,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
4,"USA","Los Angeles",1997,3,0,NA,NA,1983,NA,NA,NA,NA,NA,0
4,"USA","Chicago",2008,3,2,NA,NA,1978,NA,NA,NA,NA,NA,0
4,"USA","Chicago",1983,3,2,NA,NA,1978,NA,NA,NA,NA,NA,0
4,"USA","Washington",2007,3,2,NA,NA,1990,NA,NA,NA,NA,NA,0
4,"MEX","Mexico City",1996,3,2,NA,NA,1965,NA,NA,NA,NA,NA,0
4,"USA","Boston",1983,3,2,NA,NA,1965,NA,NA,NA,NA,NA,0
4,"USA","Los Angeles",1993,3,2,NA,NA,1983,NA,NA,NA,NA,NA,0
4,"MEX","Guadalajara",1993,3,2,NA,NA,1965,2011,NA,NA,NA,NA,0
4,"CUB","Havana",1979,0,0,NA,NA,2004,NA,NA,NA,NA,NA,0
4,"CRI","San Jose",2009,0,0,NA,NA,1987,2000,NA,NA,NA,NA,0
4,"CRI","San Jose",2007,0,0,NA,NA,1987,2000,NA,NA,NA,NA,0
4,"CAN","Vancouver",2004,0,0,NA,NA,1983,2000,NA,NA,NA,NA,0
4,"USA","Washington",2001,3,0,NA,NA,1990,NA,NA,NA,NA,NA,0
4,"CAN","Toronto",1992,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
4,"MEX","Mexico City",1988,3,2,NA,NA,1965,NA,NA,NA,NA,NA,0
4,"MEX","Guadalajara",1995,3,2,NA,NA,1965,2011,NA,NA,NA,NA,0
4,"USA","Los Angeles",1995,3,2,NA,NA,1983,NA,NA,NA,NA,NA,0
4,"USA","San Francisco",1998,3,2,NA,NA,1968,NA,NA,NA,NA,NA,0
4,"USA","Los Angeles",2004,3,0,NA,NA,1983,NA,NA,NA,NA,NA,0
4,"USA","Houston",1999,3,2,NA,NA,1972,1977,1980,2000,NA,NA,0
4,"CAN","Montreal",1968,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
4,"CAN","Toronto",1983,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
4,"USA","St. Louis",2006,0,0,NA,NA,1983,1998,NA,NA,NA,NA,0
4,"CAN","Montreal",1979,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
4,"USA","Washington",1985,0,0,NA,NA,1990,NA,NA,NA,NA,NA,0
4,"USA","Boston",1985,3,2,NA,NA,1965,NA,NA,NA,NA,NA,0
4,"USA","Houston",1989,3,2,NA,NA,1972,1977,1980,2000,NA,NA,0
4,"CAN","Ottawa",1984,2,1,NA,"Montreal",1971,1985,1988,1994,1997,NA,0
4,"CAN","Montreal",1975,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
4,"CAN","Toronto",1995,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
4,"USA","Washington",1984,0,0,NA,NA,1990,NA,NA,NA,NA,NA,0
4,"USA","Boston",1978,3,2,NA,NA,1965,NA,NA,NA,NA,NA,0
4,"MEX","Mexico City",2003,3,2,NA,NA,1965,NA,NA,NA,NA,NA,0
4,"USA","Atlanta",1965,0,0,NA,NA,1976,2007,NA,NA,NA,NA,0
4,"USA","San Francisco",2010,3,2,NA,NA,1968,NA,NA,NA,NA,NA,0
4,"CAN","Toronto",2011,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
4,"USA","Houston",2007,0,0,NA,NA,1972,1977,1980,2000,NA,NA,0
4,"USA","Ann Arbor",1969,0,0,NA,NA,1984,2000,NA,NA,NA,NA,0
4,"USA","San Francisco",2012,3,2,NA,NA,1968,NA,NA,NA,NA,NA,0
4,"USA","San Francisco",1990,3,2,NA,NA,1968,NA,NA,NA,NA,NA,0
4,"CRI","San Jose",1989,3,2,NA,NA,1987,2000,NA,NA,NA,NA,0
4,"USA","Houston",2013,0,0,NA,NA,1972,1977,1980,2000,NA,NA,0
4,"USA","San Francisco",1991,3,2,NA,NA,1968,NA,NA,NA,NA,NA,0
4,"CAN","Toronto",2007,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
4,"CUB","Havana",1989,0,0,NA,NA,2004,NA,NA,NA,NA,NA,0
4,"CAN","Toronto",2000,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
4,"USA","Houston",1983,3,2,NA,NA,1972,1977,1980,2000,NA,NA,0
4,"MEX","Guadalajara",2008,3,2,NA,NA,1965,2011,NA,NA,NA,NA,0
4,"USA","Atlanta",1969,0,0,NA,NA,1976,2007,NA,NA,NA,NA,0
4,"USA","San Francisco",1992,3,2,NA,NA,1968,NA,NA,NA,NA,NA,0
4,"USA","Cincinnati",2007,0,0,NA,NA,1983,1998,NA,NA,NA,NA,0
4,"USA","St. Louis",2007,0,0,NA,NA,1983,1998,NA,NA,NA,NA,0
5,"PSE","Ramallah",1971,0,0,NA,NA,1998,NA,NA,NA,NA,NA,0
5,"ISR","Jerusalem",2013,3,2,NA,NA,1987,NA,NA,NA,NA,NA,0
5,"IRQ","Erbil",2000,0,0,NA,NA,2010,NA,NA,NA,NA,NA,0
5,"IRQ","Erbil",1986,0,0,NA,NA,2010,NA,NA,NA,NA,NA,0
5,"TUN","Tunis",2005,3,2,NA,NA,1965,NA,NA,NA,NA,NA,0
5,"IRQ","Baghdad",2012,0,0,NA,NA,1965,1967,NA,NA,NA,NA,1
5,"MAR","Rabat",1984,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
5,"DZA","Algiers",1965,3,2,NA,NA,1965,1994,2005,NA,NA,NA,1
5,"TUN","Tunis",1976,3,2,NA,NA,1965,NA,NA,NA,NA,NA,0
5,"JOR","Amman",2002,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
5,"PSE","Ramallah",1986,0,0,NA,NA,1998,NA,NA,NA,NA,NA,0
5,"ARE","Dubai",2009,1,2,NA,NA,2006,NA,NA,NA,NA,NA,0
5,"EGY","Alexandria",2008,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
5,"LBY","Tripoli",1971,3,2,NA,NA,1965,1972,NA,NA,NA,NA,1
5,"SAU","Riyadh",1988,0,0,NA,NA,2014,NA,NA,NA,NA,NA,0
5,"IRQ","Erbil",1976,0,0,NA,NA,2010,NA,NA,NA,NA,NA,0
5,"SYR","Damascus",1997,3,2,NA,NA,1965,1967,1978,2013,NA,NA,1
5,"ISR","Tel Aviv",1993,3,2,NA,NA,1979,NA,NA,NA,NA,NA,0
5,"SYR","Aleppo",1999,0,0,NA,NA,1965,1966,2010,2013,NA,NA,1
5,"ISR","Jerusalem",2006,3,2,NA,NA,1987,NA,NA,NA,NA,NA,0
5,"MAR","Rabat",1980,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
5,"PSE","Ramallah",2013,3,2,NA,NA,1998,NA,NA,NA,NA,NA,0
5,"LBN","Beirut",1973,3,2,NA,NA,1965,1975,1977,NA,NA,NA,1
5,"DZA","Algiers",1968,3,2,NA,NA,1965,1994,2005,NA,NA,NA,1
5,"MAR","Rabat",1974,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
5,"SYR","Damascus",2008,3,2,NA,NA,1965,1967,1978,2013,NA,NA,1
5,"JOR","Amman",2007,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
5,"EGY","Cairo",1990,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
5,"SYR","Damascus",1965,3,2,NA,NA,1965,1967,1978,2013,NA,NA,1
5,"MAR","Tangier",1970,0,0,NA,NA,1972,1986,NA,NA,NA,NA,0
5,"ARE","Dubai",1997,0,0,NA,NA,2006,NA,NA,NA,NA,NA,0
5,"EGY","Cairo",2013,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
5,"MAR","Tangier",1996,0,0,NA,NA,1972,1986,NA,NA,NA,NA,0
5,"MAR","Tangier",1980,2,2,NA,"Casablanca",1972,1986,NA,NA,NA,NA,0
5,"LBY","Tripoli",1998,0,0,NA,NA,1965,1972,NA,NA,NA,NA,1
5,"DZA","Algiers",1972,3,2,NA,NA,1965,1994,2005,NA,NA,NA,1
5,"EGY","Alexandria",1985,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
5,"LBY","Tripoli",2013,0,0,NA,NA,1965,1972,NA,NA,NA,NA,1
5,"EGY","Aswan",1969,0,0,NA,NA,1971,1972,NA,NA,NA,NA,0
5,"LBN","Tripoli",2005,0,0,NA,NA,1965,1975,1983,2002,NA,NA,1
5,"SYR","Damascus",1995,3,2,NA,NA,1965,1967,1978,2013,NA,NA,1
5,"SYR","Damascus",1970,0,0,NA,NA,1965,1967,1978,2013,NA,NA,1
5,"ARE","Dubai",2002,0,0,NA,NA,2006,NA,NA,NA,NA,NA,0
5,"MAR","Casablanca",2001,3,1,NA,NA,1965,NA,NA,NA,NA,NA,1
5,"SYR","Damascus",2006,3,2,NA,NA,1965,1967,1978,2013,NA,NA,1
5,"DZA","Algiers",1998,0,0,NA,NA,1965,1994,2005,NA,NA,NA,1
5,"LBN","Beirut",1981,3,2,NA,NA,1965,1975,1977,NA,NA,NA,1
5,"DZA","Algiers",1997,0,0,NA,NA,1965,1994,2005,NA,NA,NA,1
5,"IRQ","Baghdad",2013,0,0,NA,NA,1965,1967,NA,NA,NA,NA,1
5,"IRQ","Erbil",2011,1,2,NA,NA,2010,NA,NA,NA,NA,NA,0
5,"SYR","Damascus",1978,3,0,NA,NA,1965,1967,1978,2013,NA,NA,1
5,"TUN","Tunis",1975,3,2,NA,NA,1965,NA,NA,NA,NA,NA,0
5,"JOR","Amman",1966,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
5,"IRQ","Baghdad",1987,0,0,NA,NA,1965,1967,NA,NA,NA,NA,1
5,"MAR","Tangier",1999,0,0,NA,NA,1972,1986,NA,NA,NA,NA,0
5,"SAU","Riyadh",1991,0,0,NA,NA,2014,NA,NA,NA,NA,NA,0
5,"ISR","Tel Aviv",1990,3,2,NA,NA,1979,NA,NA,NA,NA,NA,0
5,"SAU","Riyadh",1976,0,0,NA,NA,2014,NA,NA,NA,NA,NA,0
5,"SYR","Damascus",2007,3,2,NA,NA,1965,1967,1978,2013,NA,NA,1
5,"OMN","Muscat",1974,0,0,NA,NA,2013,NA,NA,NA,NA,NA,0
5,"EGY","Aswan",1996,0,0,NA,NA,1971,1972,NA,NA,NA,NA,0
5,"ARE","Dubai",1972,0,0,NA,NA,2006,NA,NA,NA,NA,NA,0
5,"LBN","Tripoli",1976,0,0,NA,NA,1965,1975,1983,2002,NA,NA,1
5,"ISR","Jerusalem",1974,0,0,NA,NA,1987,NA,NA,NA,NA,NA,0
5,"OMN","Muscat",1978,0,0,NA,NA,2013,NA,NA,NA,NA,NA,0
5,"SYR","Damascus",2010,3,2,"Aleppo",NA,1965,1967,1978,2013,NA,NA,1
5,"SAU","Riyadh",1966,0,0,NA,NA,2014,NA,NA,NA,NA,NA,0
5,"ARE","Dubai",1970,0,0,NA,NA,2006,NA,NA,NA,NA,NA,0
5,"LBN","Tripoli",1992,2,1,NA,"Beirut",1965,1975,1983,2002,NA,NA,1
5,"ARE","Abu Dhabi",2012,3,2,NA,NA,2006,NA,NA,NA,NA,NA,0
5,"PSE","Ramallah",2006,3,2,NA,NA,1998,NA,NA,NA,NA,NA,0
5,"IRQ","Baghdad",1989,0,0,NA,NA,1965,1967,NA,NA,NA,NA,1
5,"TUN","Tunis",1971,3,2,NA,NA,1965,NA,NA,NA,NA,NA,0
5,"ISR","Tel Aviv",1972,0,0,NA,NA,1979,NA,NA,NA,NA,NA,0
5,"LBN","Tripoli",2013,0,0,NA,NA,1965,1975,1983,2002,NA,NA,1
5,"OMN","Muscat",2011,0,0,NA,NA,2013,NA,NA,NA,NA,NA,0
5,"MAR","Rabat",1970,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
5,"SYR","Damascus",2004,3,2,NA,NA,1965,1967,1978,2013,NA,NA,1
5,"OMN","Muscat",2004,0,0,NA,NA,2013,NA,NA,NA,NA,NA,0
5,"EGY","Alexandria",1987,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
5,"ARE","Abu Dhabi",1994,0,0,NA,NA,2006,NA,NA,NA,NA,NA,0
5,"LBY","Tripoli",1966,3,2,NA,NA,1965,1972,NA,NA,NA,NA,1
5,"SYR","Damascus",1993,3,2,NA,NA,1965,1967,1978,2013,NA,NA,1
5,"EGY","Alexandria",1966,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
5,"DZA","Algiers",2003,0,0,NA,NA,1965,1994,2005,NA,NA,NA,1
5,"SDN","Khartoum",1971,0,0,NA,NA,1965,1970,1972,1998,2008,NA,1
5,"MAR","Tangier",2005,0,0,NA,NA,1972,1986,NA,NA,NA,NA,0
5,"JOR","Amman",1990,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
5,"LBN","Beirut",2013,3,2,NA,NA,1965,1975,1977,NA,NA,NA,1
5,"SAU","Riyadh",2007,0,0,NA,NA,2014,NA,NA,NA,NA,NA,0
5,"OMN","Muscat",1977,0,0,NA,NA,2013,NA,NA,NA,NA,NA,0
